Rodada,Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
Primeiro estágio,,qua,2016-02-10,21:45,São Paulo br,1–0,pe U César Vallejo,,Estádio do Pacaembú,Christian Ferreyra,Relatório da Partida,Jogo de ida/volta 2 de 2; São Paulo venceu
Primeiro estágio,,qui,2016-02-11,19:30 (20:30),Guaraní py,2–1,ec Independiente,,Estadio Defensores del Chaco,Mauro Vigliano,Relatório da Partida,Jogo de ida/volta 2 de 2; Independiente venceu
Primeiro estágio,,qua,2016-02-10,21:45 (22:45),Racing Club ar,1–0,mx Puebla,,Estadio Presidente Juan Domingo Perón,Ricardo Marques Ribeiro,Relatório da Partida,Jogo de ida/volta 2 de 2; Racing Club venceu
Primeiro estágio,,qui,2016-02-11,20:00 (23:00),Santa Fe co,3–0,bo Oriente Petrolero,,Estadio Nemesio Camacho El Campín,Víctor Carrillo,Relatório da Partida,Jogo de ida/volta 2 de 2; Santa Fe venceu
Segunda fase,1,ter,2016-02-16,20:45 (21:45),River Plate uy,2–2,br Palmeiras,,Parque Federico Omar Saroldi,Julio Bascuñán,Relatório da Partida,
Segunda fase,1,qua,2016-02-17,18:45 (21:45),Melgar pe,1–2,br Atlético Mineiro,,Estadio de la Universidad Nacional San A...,Wilson Lamouroux,Relatório da Partida,
Segunda fase,1,qua,2016-02-17,19:30,São Paulo br,0–1,bo The Strongest,,Estádio do Pacaembú,Mario Díaz de Vivar,Relatório da Partida,
Segunda fase,1,qua,2016-02-17,20:45 (21:45),Cobresal cl,0–1,br Corinthians,,Estadio El Cobre,Andrés Cunha,Relatório da Partida,
Segunda fase,1,ter,2016-02-16,21:00 (00:00),Santa Fe co,0–0,py Cerro Porteño,,Estadio Nemesio Camacho El Campín,Roberto García,Relatório da Partida,
Segunda fase,1,ter,2016-02-16,21:30 (00:00),Dep Táchira ve,2–1,py Olimpia,,Estadio Polideportivo de Pueblo Nuevo,Heber Roberto Lopes,Relatório da Partida,
Segunda fase,1,qua,2016-02-17,20:00 (00:00),Toluca mx,2–0,br Grêmio,,Estadio Nemesio Díez,Gery Vargas,Relatório da Partida,
Segunda fase,1,qui,2016-02-18,19:45 (22:45),Sporting Cristal pe,1–1,uy Peñarol,,Estadio Alberto Gallardo,Wilton Sampaio,Relatório da Partida,
Segunda fase,1,qui,2016-02-18,19:45 (22:45),Independiente ec,1–1,cl Colo-Colo,,Estadio General Rumiñahui del Valle de L...,José Argote,Relatório da Partida,
Segunda fase,1,qui,2016-02-18,21:00 (01:00),UNAM mx,4–2,ec CS Emelec,,Estadio Olímpico de Universitario,Diego Haro,Relatório da Partida,
Segunda fase,1,ter,2016-02-23,17:30 (19:30),LDU de Quito ec,2–0,ar San Lorenzo,,,Jonathan Fuentes,Relatório da Partida,
Segunda fase,1,qua,2016-02-24,19:30,Racing Club ar,4–1,bo Bolívar,,Estadio Presidente Juan Domingo Perón,Ulises Mereles,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,2,qua,2016-02-24,19:30,Colo-Colo cl,1–0,pe Melgar,,Estadio Monumental David Arellano,Julio Quintana,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,1,ter,2016-02-23,21:45,CA Huracán ar,0–2,co Nacional,,Estadio Tomás Adolfo Ducó,Roberto Tobar,Relatório da Partida,
Segunda fase,1,qui,2016-02-25,19:30,Rosario Cent ar,1–1,uy Nacional,,Estadio Dr. Lisandro de la Torre,Wilmar Roldán,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,2,qui,2016-02-25,19:30,Cerro Porteño py,2–1,cl Cobresal,,Estadio Defensores del Chaco,Néstor Pitana,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,1,qua,2016-02-24,19:45 (21:45),AD Cali co,0–0,ar Boca Juniors,,Estadio Deportivo Cali,Pericles Bassols Pegado Cortez,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,2,qua,2016-02-24,21:45,Atlético Mineiro br,1–0,ec Independiente,,Estádio Raimundo Sampaio,Fernando Rapallini,Relatório da Partida,
Segunda fase,2,qui,2016-02-25,19:45 (21:45),CS Emelec ec,2–0,ve Dep Táchira,,Estadio Banco del Pacífico,Raúl Orozco,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,1,qui,2016-02-25,20:15 (21:45),Trujillanos ve,0–4,ar River Plate,,Estadio José Alberto Pérez,Juan Bravo,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,3,ter,2016-03-01,15:15 (17:15),Melgar pe,0–1,ec Independiente,,Estadio Mariano Melgar,Óscar Rojas,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,2,ter,2016-03-01,19:30,Olimpia py,0–2,mx UNAM,,Estadio Manuel Ferreira,Germán Delfino,Relatório da Partida,
Segunda fase,2,qua,2016-03-02,16:15 (17:15),The Strongest bo,2–1,ve Trujillanos,,Estadio Hernando Siles,Gustavo Murillo,Relatório da Partida,
Segunda fase,2,qua,2016-03-02,19:30,Nacional uy,0–0,uy River Plate,,Estadio Gran Parque Central,Víctor Carrillo,Relatório da Partida,
Segunda fase,2,qua,2016-03-02,19:30,San Lorenzo ar,1–1,mx Toluca,,Estadio Pedro Bidegaín,Enrique Osses,Relatório da Partida,
Segunda fase,2,ter,2016-03-01,19:45 (21:45),Nacional co,3–0,pe Sporting Cristal,,Estadio Atanasio Girardot,Óscar Maldonado,Relatório da Partida,
Segunda fase,2,ter,2016-03-01,21:45,Peñarol uy,0–1,ar CA Huracán,,Estadio Centenario,César Arturo Ramos,Relatório da Partida,
Segunda fase,2,qui,2016-03-03,19:30,Boca Juniors ar,0–0,ar Racing Club,,Estadio Alberto José Armando,Sandro Ricci,Relatório da Partida,
Segunda fase,2,qua,2016-03-02,21:45,Corinthians br,1–0,co Santa Fe,,Arena Corinthians,Mauro Vigliano,Relatório da Partida,
Segunda fase,2,qua,2016-03-02,21:45,Grêmio br,4–0,ec LDU de Quito,,Arena do Grêmio,Jesús Valenzuela,Relatório da Partida,
Segunda fase,2,qui,2016-03-03,20:45 (21:45),Bolívar bo,5–0,co AD Cali,,Estadio Hernando Siles,Klever Rojas,Relatório da Partida,
Segunda fase,2,qui,2016-03-03,21:45,Palmeiras br,2–0,ar Rosario Cent,,Allianz Parque,Enrique Cáceres,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,3,ter,2016-03-08,17:30 (19:30),CS Emelec ec,2–2,py Olimpia,,Estadio Reales Tamarindos,Wilton Sampaio,Relatório da Partida,
Segunda fase,3,qua,2016-03-09,17:15,Cobresal cl,1–2,co Santa Fe,,Estadio El Cobre,Juan Bravo,Relatório da Partida,
Segunda fase,3,qua,2016-03-09,19:30,Cerro Porteño py,3–2,br Corinthians,,Estadio Defensores del Chaco,Diego Haro,Relatório da Partida,
Segunda fase,3,qua,2016-03-09,19:30,Rosario Cent ar,4–1,uy River Plate,,Estadio Dr. Lisandro de la Torre,Ulises Mereles,Relatório da Partida,
Segunda fase,3,ter,2016-03-08,19:45 (21:45),Sporting Cristal pe,3–2,ar CA Huracán,,Estadio Alberto Gallardo,Mario Díaz de Vivar,Relatório da Partida,
Segunda fase,3,ter,2016-03-08,19:45 (21:45),Nacional co,2–0,uy Peñarol,,Estadio Atanasio Girardot,Heber Roberto Lopes,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,2,qui,2016-03-10,19:30,River Plate ar,1–1,br São Paulo,,Estadio Monumental Antonio Vespucio Libe...,Julio Bascuñán,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,3,qua,2016-03-09,20:15 (21:45),Dep Táchira ve,2–0,mx UNAM,,Estadio Polideportivo de Pueblo Nuevo,Jorge Baliño,Relatório da Partida,
Segunda fase,3,qua,2016-03-09,21:45,Palmeiras br,1–2,uy Nacional,,Allianz Parque,Enrique Osses,Relatório da Partida,
Segunda fase,3,qua,2016-03-09,21:45,Grêmio br,1–1,ar San Lorenzo,,Arena do Grêmio,Daniel Fedorczuk,Relatório da Partida,
Segunda fase,3,qui,2016-03-10,19:45 (21:45),LDU de Quito ec,1–2,mx Toluca,,Estadio de Liga Deportiva Universitaria,Wilson Lamouroux,Relatório da Partida,
Segunda fase,3,qui,2016-03-10,20:45 (21:45),Bolívar bo,1–1,ar Boca Juniors,,Estadio Hernando Siles,Andrés Cunha,Relatório da Partida,
Segunda fase,3,qui,2016-03-10,21:45,Colo-Colo cl,0–0,br Atlético Mineiro,,Estadio Monumental David Arellano,Gery Vargas,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,4,ter,2016-03-15,17:30 (19:30),Independiente ec,2–0,pe Melgar,,Estadio General Rumiñahui del Valle de L...,Raúl Orozco,Relatório da Partida,
Segunda fase,4,ter,2016-03-15,17:30 (19:30),Santa Fe co,3–0,cl Cobresal,,Estadio Nemesio Camacho El Campín,Óscar Maldonado,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,3,qua,2016-03-16,18:00 (19:30),Trujillanos ve,1–1,br São Paulo,,Estadio José Alberto Pérez,Wilson Lamouroux,Relatório da Partida,
Segunda fase,3,qua,2016-03-16,18:30 (19:30),The Strongest bo,1–1,ar River Plate,,Estadio Hernando Siles,Julio Quintana,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,4,ter,2016-03-15,21:45,San Lorenzo ar,1–1,br Grêmio,,Estadio Pedro Bidegaín,Andrés Cunha,Relatório da Partida,
Segunda fase,4,ter,2016-03-15,21:45,Peñarol uy,0–4,co Nacional,,Estadio Centenario,Julio Bascuñán,Relatório da Partida,
Segunda fase,4,qui,2016-03-17,19:30,River Plate uy,1–3,ar Rosario Cent,,Estadio Centenario,José Argote,Relatório da Partida,
Segunda fase,4,qui,2016-03-17,19:30,Olimpia py,4–2,ec CS Emelec,,Estadio Defensores del Chaco,Darío Herrera,Relatório da Partida,
Segunda fase,4,qua,2016-03-16,21:45,Corinthians br,2–0,py Cerro Porteño,,Arena Corinthians,Patricio Loustau,Relatório da Partida,
Segunda fase,4,qua,2016-03-16,21:45,Atlético Mineiro br,3–0,cl Colo-Colo,,Estádio Raimundo Sampaio,Juan Soto,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,3,qui,2016-03-17,19:45 (21:45),AD Cali co,2–2,ar Racing Club,,Estadio Deportivo Cali,Diego Haro,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,4,qui,2016-03-17,21:00 (00:00),UNAM mx,4–1,ve Dep Táchira,,Estadio Olímpico Universitario de Colima,Ricardo Marques Ribeiro,Relatório da Partida,
Segunda fase,4,qui,2016-03-17,21:45,Nacional uy,1–0,br Palmeiras,,Estadio Gran Parque Central,Luis Cordero,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,5,ter,2016-04-05,18:00 (19:30),Dep Táchira ve,1–0,ec CS Emelec,,Estadio Polideportivo de Pueblo Nuevo,Christian Ferreyra,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,4,ter,2016-04-05,19:30,CA Huracán ar,4–2,pe Sporting Cristal,,Estadio Tomás Adolfo Ducó,Raphael Claus,Relatório da Partida,
Segunda fase,4,qua,2016-04-06,19:30,River Plate ar,6–0,bo The Strongest,,Estadio Monumental Antonio Vespucio Libe...,Wilson Lamouroux,Relatório da Partida,
Segunda fase,4,ter,2016-04-05,19:45 (21:45),Toluca mx,2–1,ec LDU de Quito,,Estadio Nemesio Díez,José Argote,Relatório da Partida,
Segunda fase,4,ter,2016-04-05,21:45,São Paulo br,6–0,ve Trujillanos,,Estádio do Morumbi,Ulises Mereles,Relatório da Partida,
Segunda fase,4,qui,2016-04-07,19:30,Boca Juniors ar,3–1,bo Bolívar,,Estadio Alberto José Armando,Víctor Carrillo,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,5,qui,2016-04-07,19:30,River Plate uy,2–2,uy Nacional,,Estadio Centenario,Enrique Cáceres,Relatório da Partida,
Segunda fase,5,qua,2016-04-06,19:45 (21:45),Santa Fe co,1–1,br Corinthians,,Estadio Nemesio Camacho El Campín,Néstor Pitana,Relatório da Partida,
Segunda fase,5,qua,2016-04-06,19:45 (21:45),Independiente ec,3–2,br Atlético Mineiro,,Estadio General Rumiñahui del Valle de L...,Darío Herrera,Relatório da Partida,
Segunda fase,5,qua,2016-04-06,21:45,Rosario Cent ar,3–3,br Palmeiras,,Estadio Dr. Lisandro de la Torre,Juan Bravo,Relatório da Partida,
Segunda fase,5,qua,2016-04-06,22:00 (00:00),UNAM mx,4–1,py Olimpia,,Estadio Olímpico de Universitario,Julio Bascuñán,Relatório da Partida,
Segunda fase,5,qui,2016-04-07,19:45 (21:45),Melgar pe,1–2,cl Colo-Colo,,Estadio de la Universidad Nacional San A...,Luis Sánchez,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,4,qui,2016-04-07,21:45,Racing Club ar,4–2,co AD Cali,,Estadio Presidente Juan Domingo Perón,Heber Roberto Lopes,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,5,ter,2016-04-12,18:00 (19:30),Trujillanos ve,2–1,bo The Strongest,,Estadio José Alberto Pérez,Patricio Polic,Relatório da Partida,
Segunda fase,5,ter,2016-04-12,19:30,CA Huracán ar,0–0,uy Peñarol,,Estadio Tomás Adolfo Ducó,Jhon Álvarez,Relatório da Partida,
Segunda fase,5,qua,2016-04-13,17:15,Cobresal cl,2–0,py Cerro Porteño,,Estadio El Cobre,Raúl Orozco,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,6,qua,2016-04-13,17:30 (19:30),CS Emelec ec,2–3,mx UNAM,,Estadio Jocay,Fernando Rapallini,Relatório da Partida,
Segunda fase,6,qua,2016-04-13,18:30 (19:30),Olimpia py,4–0,ve Dep Táchira,,Estadio Manuel Ferreira,Leandro Pedro Vuaden,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,5,qua,2016-04-13,19:30,Racing Club ar,0–1,ar Boca Juniors,,Estadio Presidente Juan Domingo Perón,Luis Cordero,Relatório da Partida,
Segunda fase,5,ter,2016-04-12,19:45 (21:45),Sporting Cristal pe,0–1,co Nacional,,,Juan Soto,Relatório da Partida,
Segunda fase,5,ter,2016-04-12,19:45 (21:45),Toluca mx,2–1,ar San Lorenzo,,Estadio Nemesio Díez,Wilmar Roldán,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,6,qui,2016-04-14,19:30,Colo-Colo cl,0–0,ec Independiente,,Estadio Monumental David Arellano,Patricio Loustau,Relatório da Partida,
Segunda fase,6,qui,2016-04-14,19:30,Atlético Mineiro br,4–0,pe Melgar,,Estádio Raimundo Sampaio,Jesús Valenzuela,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,5,qua,2016-04-13,19:45 (21:45),LDU de Quito ec,2–3,br Grêmio,,Estadio de Liga Deportiva Universitaria,Roberto Tobar,Relatório da Partida,
Segunda fase,5,qua,2016-04-13,21:45,São Paulo br,2–1,ar River Plate,,Estádio do Morumbi,Andrés Cunha,Relatório da Partida,
Segunda fase,5,qui,2016-04-14,19:45 (21:45),AD Cali co,1–1,bo Bolívar,,Estadio Deportivo Cali,Julio Quintana,Relatório da Partida,
,,,,,,,,,,,,
Segunda fase,6,qui,2016-04-14,21:45,Palmeiras br,4–0,uy River Plate,,Allianz Parque,Óscar Maldonado,Relatório da Partida,
Segunda fase,6,qui,2016-04-14,21:45,Nacional uy,0–2,ar Rosario Cent,,Estadio Gran Parque Central,Roberto García,Relatório da Partida,
Segunda fase,6,ter,2016-04-19,17:30 (19:30),Nacional co,0–0,ar CA Huracán,,Estadio Atanasio Girardot,Enrique Osses,Relatório da Partida,
Segunda fase,6,ter,2016-04-19,19:30,Peñarol uy,4–3,pe Sporting Cristal,,Estadio Campeón del Siglo,Luiz Flavio De Oliveira,Relatório da Partida,
Segunda fase,6,qua,2016-04-20,18:30 (19:30),Bolívar bo,1–1,ar Racing Club,,Estadio Hernando Siles,Fernando Guerrero,Relatório da Partida,
Segunda fase,6,qua,2016-04-20,19:30,Boca Juniors ar,6–2,co AD Cali,,Estadio Alberto José Armando,Christian Ferreyra,Relatório da Partida,
Segunda fase,6,ter,2016-04-19,21:45,San Lorenzo ar,1–1,ec LDU de Quito,,Estadio Pedro Bidegaín,Ulises Mereles,Relatório da Partida,
Segunda fase,6,ter,2016-04-19,21:45,Grêmio br,1–0,mx Toluca,,Arena do Grêmio,Gustavo Murillo,Relatório da Partida,
Segunda fase,6,qua,2016-04-20,20:45 (21:45),Cerro Porteño py,1–0,co Santa Fe,,Estadio Defensores del Chaco,Heber Roberto Lopes,Relatório da Partida,
Segunda fase,6,qua,2016-04-20,21:45,Corinthians br,6–0,cl Cobresal,,Arena Corinthians,Klever Rojas,Relatório da Partida,
Segunda fase,6,qui,2016-04-21,20:45 (21:45),The Strongest bo,1–1,br São Paulo,,Estadio Hernando Siles,Roberto Tobar,Relatório da Partida,
Segunda fase,6,qui,2016-04-21,21:45,River Plate ar,4–3,ve Trujillanos,,Estadio Monumental Antonio Vespucio Libe...,Víctor Carrillo,Relatório da Partida,
,,,,,,,,,,,,
Oitavas de final,,ter,2016-04-26,19:30,CA Huracán ar,0–0,co Nacional,,Estadio Tomás Adolfo Ducó,Patricio Polic,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2016-04-27,19:30,Racing Club ar,0–0,br Atlético Mineiro,,Estadio Presidente Juan Domingo Perón,Julio Quintana,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,ter,2016-04-26,20:15 (21:45),Dep Táchira ve,1–0,mx UNAM,,Estadio Polideportivo de Pueblo Nuevo,Óscar Maldonado,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qui,2016-04-28,17:30 (19:30),Independiente ec,2–0,ar River Plate,,Estadio General Rumiñahui del Valle de L...,Heber Roberto Lopes,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2016-04-27,21:45,Grêmio br,0–1,ar Rosario Cent,,Arena do Grêmio,Víctor Carrillo,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2016-04-27,21:45,Nacional uy,0–0,br Corinthians,,Estadio Gran Parque Central,Patricio Loustau,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qui,2016-04-28,20:45 (21:45),Cerro Porteño py,1–2,ar Boca Juniors,,Estadio Defensores del Chaco,Francisco Chacon,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qui,2016-04-28,21:45,São Paulo br,4–0,mx Toluca,,Estádio do Morumbi,Jonathan Fuentes,Relatório da Partida,Jogo de ida/volta 1 de 2
Oitavas de final,,qua,2016-05-04,17:15 (19:15),Toluca mx,3–1,br São Paulo,,Estadio Nemesio Díez,Wilson Lamouroux,Relatório da Partida,Jogo de ida/volta 2 de 2; São Paulo venceu
Oitavas de final,,qua,2016-05-04,19:15,River Plate ar,1–0,ec Independiente,,Estadio Monumental Antonio Vespucio Libe...,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 2 de 2; Independiente venceu
Oitavas de final,,ter,2016-05-03,19:45 (21:45),Nacional co,4–2,ar CA Huracán,,Estadio Atanasio Girardot,José Argote,Relatório da Partida,Jogo de ida/volta 2 de 2; Nacional venceu
Oitavas de final,,ter,2016-05-03,21:45 (23:45),UNAM mx,2–0,ve Dep Táchira,,Estadio Olímpico de Universitario,Patricio Polic,Relatório da Partida,Jogo de ida/volta 2 de 2; UNAM venceu
Oitavas de final,,qui,2016-05-05,19:15,Rosario Cent ar,3–0,br Grêmio,,Estadio Dr. Lisandro de la Torre,Enrique Cáceres,Relatório da Partida,Jogo de ida/volta 2 de 2; Rosario Cent venceu
Oitavas de final,,qua,2016-05-04,21:45,Corinthians br,2–2,uy Nacional,,Arena Corinthians,Néstor Pitana,Relatório da Partida,Jogo de ida/volta 2 de 2; Nacional venceu
Oitavas de final,,qua,2016-05-04,21:45,Atlético Mineiro br,2–1,ar Racing Club,,Estádio Raimundo Sampaio,Daniel Fedorczuk,Relatório da Partida,Jogo de ida/volta 2 de 2; Atlético Mineiro venceu
Oitavas de final,,qui,2016-05-05,21:45,Boca Juniors ar,3–1,py Cerro Porteño,,Estadio Alberto José Armando,Wilton Sampaio,Relatório da Partida,Jogo de ida/volta 2 de 2; Boca Juniors venceu
Quartas de final,,qui,2016-05-12,19:30,Nacional uy,1–1,ar Boca Juniors,,Estadio Gran Parque Central,Enrique Cáceres,Relatório da Partida,Jogo de ida/volta 1 de 2
Quartas de final,,qua,2016-05-11,21:45,São Paulo br,1–0,br Atlético Mineiro,,Estádio do Morumbi,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 1 de 2
Quartas de final,,qui,2016-05-12,21:45,Rosario Cent ar,1–0,co Nacional,,Estadio Dr. Lisandro de la Torre,Sandro Ricci,Relatório da Partida,Jogo de ida/volta 1 de 2
Quartas de final,,ter,2016-05-17,19:45 (21:45),Independiente ec,2–1,mx UNAM,,Estadio Olímpico Atahualpa,Mauro Vigliano,Relatório da Partida,Jogo de ida/volta 1 de 2
Quartas de final,,qui,2016-05-19,20:15,Boca Juniors ar,(4) 1–1 (3),uy Nacional,,Estadio Alberto José Armando,Heber Roberto Lopes,Relatório da Partida,Jogo de ida/volta 2 de 2; Boca Juniors venceu; Boca Juniors venceu por
Quartas de final,,qua,2016-05-18,21:45,Atlético Mineiro br,2–1,br São Paulo,,Estádio Raimundo Sampaio,Andrés Cunha,Relatório da Partida,Jogo de ida/volta 2 de 2; São Paulo venceu
Quartas de final,,qui,2016-05-19,20:45 (22:45),Nacional co,3–1,ar Rosario Cent,,Estadio Atanasio Girardot,Daniel Fedorczuk,Relatório da Partida,Jogo de ida/volta 2 de 2; Nacional venceu
Quartas de final,,ter,2016-05-24,19:45 (21:45),UNAM mx,(3) 2–1 (5),ec Independiente,,Estadio Olímpico de Universitario,Víctor Carrillo,Relatório da Partida,Jogo de ida/volta 2 de 2; Independiente venceu; Independiente venceu por
Semifinais,,qua,2016-07-06,21:45,São Paulo br,0–2,co Nacional,,Estádio do Morumbi,Mauro Vigliano,Relatório da Partida,Jogo de ida/volta 1 de 2
Rodada,Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
Semifinais,,qui,2016-07-07,19:45 (21:45),Independiente ec,2–1,ar Boca Juniors,,Estadio Olímpico Atahualpa,Wilmar Roldán,Relatório da Partida,Jogo de ida/volta 1 de 2
Semifinais,,qua,2016-07-13,19:45 (21:45),Nacional co,2–1,br São Paulo,,Estadio Atanasio Girardot,Patricio Polic,Relatório da Partida,Jogo de ida/volta 2 de 2; Nacional venceu
Semifinais,,qui,2016-07-14,21:45,Boca Juniors ar,2–3,ec Independiente,,Estadio Alberto José Armando,Daniel Fedorczuk,Relatório da Partida,Jogo de ida/volta 2 de 2; Independiente venceu
Finais,,qua,2016-07-20,19:45 (21:45),Independiente ec,1–1,co Nacional,,Estadio Olímpico Atahualpa,Enrique Cáceres,Relatório da Partida,Jogo de ida/volta 1 de 2
Finais,,qua,2016-07-27,19:45 (21:45),Nacional co,1–0,ec Independiente,,Estadio Atanasio Girardot,Néstor Pitana,Relatório da Partida,Jogo de ida/volta 2 de 2; Nacional venceu
Rodada,Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
Estágio de grupos,1,ter,2017-03-07,17:15,Iquique cl,0–1,py Guaraní,,Estadio Zorros del Desierto,Raúl Orozco,Relatório da Partida,
Estágio de grupos,1,ter,2017-03-07,18:30 (19:30),Wilstermann bo,6–2,uy Peñarol,,Estadio Félix Capriles,Víctor Carrillo,Relatório da Partida,
Estágio de grupos,1,qua,2017-03-08,18:30 (19:30),Sport Boys bo,3–3,py Libertad,,Estadio Samuel Vaca Jimenez,Juan Bravo,Relatório da Partida,
Estágio de grupos,1,qua,2017-03-08,19:30,Godoy Cruz ar,1–1,br Atlético Mineiro,,Estadio Malvinas Argentinas,Wilson Lamouroux,Relatório da Partida,
Estágio de grupos,1,ter,2017-03-07,20:45 (21:45),Zulia ve,1–2,br Chapecoense,,Estadio José Encarnación Pachencho Romer...,Jhon Álvarez,Relatório da Partida,
Estágio de grupos,1,ter,2017-03-07,21:00,Atl Paranaense br,2–2,cl Univ Católica,,Estádio Joaquim Américo Guimarães,Ulises Mereles,Relatório da Partida,
Estágio de grupos,1,qui,2017-03-09,18:30 (19:30),Zamora ve,0–2,br Grêmio,,Estadio Rafael Agustín Tovar,Darío Herrera,Relatório da Partida,
Estágio de grupos,1,qua,2017-03-08,21:45,Tucumán ar,1–1,br Palmeiras,,Estadio Monumental Presidente José Fierr...,Mario Díaz de Vivar,Relatório da Partida,
Estágio de grupos,1,qua,2017-03-08,21:45,Flamengo br,4–0,ar San Lorenzo,,Estadio Jornalista Mário Filho,Andrés Cunha,Relatório da Partida,
Estágio de grupos,1,qui,2017-03-09,19:45 (21:45),Sporting Cristal pe,1–1,br Santos,,Estadio Nacional,José Argote,Relatório da Partida,
Estágio de grupos,1,qui,2017-03-09,20:00 (21:00),The Strongest bo,2–0,co Santa Fe,,Estadio Hernando Siles,Patricio Loustau,Relatório da Partida,
Estágio de grupos,1,qui,2017-03-09,21:00,Lanús ar,0–1,uy Nacional,,Estadio Ciudad de Lanús,Roberto Tobar,Relatório da Partida,
Estágio de grupos,1,ter,2017-03-14,17:30 (19:30),Melgar pe,1–0,ec CS Emelec,,Estadio de la Universidad Nacional San A...,Sandro Ricci,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,2,qua,2017-03-15,19:30,San Lorenzo ar,0–1,br Atl Paranaense,,Estadio Pedro Bidegaín,Juan Bravo,Relatório da Partida,
Estágio de grupos,2,qua,2017-03-15,19:30,Nacional uy,0–1,ve Zulia,,Estadio Gran Parque Central,Wilson Lamouroux,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,1,ter,2017-03-14,19:45 (21:45),Barcelona SC ec,2–1,co Nacional,,Estadio Monumental Isidro Romero Carbo,Julio Bascuñán,Relatório da Partida,
Estágio de grupos,1,ter,2017-03-14,21:00,Botafogo (RJ) br,2–1,ar Estudiantes,,Estádio Nilton Santos,Jonathan Fuentes,Relatório da Partida,
Estágio de grupos,1,qua,2017-03-15,19:00 (21:00),Independiente co,1–3,ar River Plate,,Estadio Atanasio Girardot,Wilton Sampaio,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,2,qui,2017-03-16,19:30,Chapecoense br,1–3,ar Lanús,,Arena Condá,Enrique Cáceres,Relatório da Partida,
Estágio de grupos,2,qua,2017-03-15,21:45,Univ Católica cl,1–0,br Flamengo,,Estadio San Carlos de Apoquindo,Diego Haro,Relatório da Partida,
Estágio de grupos,2,qua,2017-03-15,21:45,Palmeiras br,1–0,bo Wilstermann,,Allianz Parque,Eduardo Gamboa Latourniere,Relatório da Partida,
Estágio de grupos,2,qui,2017-03-16,19:45 (21:45),Santa Fe co,3–0,pe Sporting Cristal,,Estadio Nemesio Camacho El Campín,Klever Rojas,Relatório da Partida,
Estágio de grupos,2,qui,2017-03-16,21:00,Peñarol uy,2–1,ar Tucumán,,Estadio Campeón del Siglo,Wilmar Roldán,Relatório da Partida,
Estágio de grupos,2,qui,2017-03-16,21:45,Santos br,2–0,bo The Strongest,,Estádio Urbano Caldeira,Néstor Pitana,Relatório da Partida,
Estágio de grupos,2,ter,2017-04-11,18:30 (19:30),Libertad py,1–2,ar Godoy Cruz,,Estadio Dr. Nicolás Leoz,Daniel Fedorczuk,Relatório da Partida,
,,,,,,,,,,,,
Estágio de grupos,3,ter,2017-04-11,18:30 (19:30),Wilstermann bo,2–1,ar Tucumán,,Estadio Félix Capriles,Roberto Tobar,Relatório da Partida,
,,,,,,,,,,,,
